Current_Semester,GPA_Cumulative,Total_Credits,Credits_Completed,Credits_Remaining,Completion_Rate,Average_Credits_Per_Semester,Remaining_To_OJT,Failed_Courses,Retake_Count,Missing_Prerequisite_Courses,Academic_Warning_Count,Suspension_Count,Planned_OJT_Semester,OJT_Eligible,OJT_Readiness,Credit_Progress_Category,OJT_Credit_Gap,OJT_Credit_Progress,OJT_Eligibility_Gap_Category,Academic_Risk_Index,Academic_Stability,OJT_Semester_Gap,OJT_Planning_Status,Required_Average_Credits_Per_Semester,Credit_Completion_Efficiency
2,5.83,120,39,81,32.5,19.5,61,1,4,1,0,0,5,False,42.5,Developing,61,39,Far_From_Eligible,6,40,3,Long_Term_Planning,20.33,100.0
3,6.0,120,45,75,37.5,15.0,55,2,2,1,1,0,6,False,41.5,Developing,55,45,Far_From_Eligible,6,40,3,Long_Term_Planning,18.33,100.0
8,4.26,120,102,18,85.0,12.75,0,6,7,2,2,1,8,False,29.0,Near_Completion,0,100,Eligible,18,0,0,OJT_Ready_Stage,0.0,100.0
8,7.6,120,119,1,99.17,14.88,0,1,2,1,0,0,8,False,86.5,Near_Completion,0,100,Eligible,4,60,0,OJT_Ready_Stage,0.0,99.97
4,8.13,120,71,49,59.17,17.75,29,1,1,0,0,0,5,False,70.5,Developing,29,71,Moderate_Gap,2,80,1,Approaching_OJT,29.0,100.0
8,6.2,120,110,10,91.67,13.75,0,1,4,0,1,0,8,True,79.0,Near_Completion,0,100,Eligible,6,40,0,OJT_Ready_Stage,0.0,100.0
5,7.84,120,94,26,78.33,18.8,6,1,1,0,0,0,6,False,82.0,Advanced,6,94,Near_Eligible,2,80,1,Approaching_OJT,6.0,100.0
3,6.7,120,50,70,41.67,16.67,50,3,3,0,1,0,5,False,45.0,Developing,50,50,Moderate_Gap,7,30,2,Moderate_Planning_Gap,25.0,99.98
4,7.0,120,70,50,58.33,17.5,30,4,5,2,1,0,5,False,36.0,Developing,30,70,Moderate_Gap,12,0,1,Approaching_OJT,30.0,100.0
3,7.53,120,58,62,48.33,19.33,42,0,1,0,0,0,5,False,67.0,Developing,42,58,Moderate_Gap,1,90,2,Moderate_Planning_Gap,21.0,100.0
3,5.48,120,46,74,38.33,15.33,54,4,4,3,2,1,6,False,7.0,Developing,54,46,Far_From_Eligible,14,0,3,Long_Term_Planning,18.0,100.0
4,5.63,120,65,55,54.17,16.25,35,5,5,3,2,1,5,False,11.5,Developing,35,65,Moderate_Gap,16,0,1,Approaching_OJT,35.0,100.0
7,6.82,120,114,6,95.0,16.29,0,1,1,2,1,0,8,False,75.0,Near_Completion,0,100,Eligible,5,50,1,Approaching_OJT,0.0,99.97
8,6.37,120,112,8,93.33,14.0,0,2,1,2,0,0,8,False,76.0,Near_Completion,0,100,Eligible,5,50,0,OJT_Ready_Stage,0.0,100.0
4,5.38,120,68,52,56.67,17.0,32,3,4,3,2,1,6,False,21.0,Developing,32,68,Moderate_Gap,13,0,2,Moderate_Planning_Gap,16.0,100.0
6,6.57,120,101,19,84.17,16.83,0,3,3,2,0,0,6,False,63.5,Near_Completion,0,100,Eligible,8,20,0,OJT_Ready_Stage,0.0,100.0
2,4.24,120,23,97,19.17,11.5,77,6,8,2,3,1,6,False,0.0,Early,77,23,Far_From_Eligible,20,0,4,Long_Term_Planning,19.25,100.0
5,6.15,120,91,29,75.83,18.2,9,1,4,2,0,0,7,False,62.5,Advanced,9,91,Near_Eligible,7,30,2,Moderate_Planning_Gap,4.5,100.0
4,4.91,120,51,69,42.5,12.75,49,8,6,4,2,2,5,False,0.0,Developing,49,51,Moderate_Gap,22,0,1,Approaching_OJT,49.0,100.0
3,7.18,120,47,73,39.17,15.67,53,3,2,2,0,0,6,False,38.5,Developing,53,47,Far_From_Eligible,7,30,3,Long_Term_Planning,17.67,99.98
3,5.77,120,45,75,37.5,15.0,55,3,3,3,1,1,5,False,16.5,Developing,55,45,Far_From_Eligible,11,0,2,Moderate_Planning_Gap,27.5,100.0
5,6.39,120,95,25,79.17,19.0,5,3,3,0,0,0,7,False,72.5,Advanced,5,95,Near_Eligible,6,40,2,Moderate_Planning_Gap,2.5,100.0
1,5.11,120,15,105,12.5,15.0,85,4,6,1,2,1,5,False,0.0,Early,85,15,Far_From_Eligible,14,0,4,Long_Term_Planning,21.25,100.0
6,8.28,120,107,13,89.17,17.83,0,0,2,1,0,0,7,False,83.5,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,100.0
4,6.02,120,69,51,57.5,17.25,31,1,2,0,0,0,6,False,67.5,Developing,31,69,Moderate_Gap,3,70,2,Moderate_Planning_Gap,15.5,100.0
5,7.0,120,88,32,73.33,17.6,12,1,2,1,0,0,6,False,71.0,Advanced,12,88,Near_Eligible,4,60,1,Approaching_OJT,12.0,100.0
3,7.62,120,50,70,41.67,16.67,50,0,1,0,0,0,5,False,63.0,Developing,50,50,Moderate_Gap,1,90,2,Moderate_Planning_Gap,25.0,99.98
4,7.2,120,70,50,58.33,17.5,30,0,1,1,0,0,5,False,67.0,Developing,30,70,Moderate_Gap,2,80,1,Approaching_OJT,30.0,100.0
4,9.17,120,80,40,66.67,20.0,20,0,0,0,0,0,5,False,80.0,Advanced,20,80,Near_Eligible,0,100,1,Approaching_OJT,20.0,100.0
4,9.28,120,75,45,62.5,18.75,25,0,0,0,0,0,5,False,77.5,Advanced,25,75,Moderate_Gap,0,100,1,Approaching_OJT,25.0,100.0
5,6.46,120,85,35,70.83,17.0,15,3,4,0,1,0,6,False,60.5,Advanced,15,85,Near_Eligible,8,20,1,Approaching_OJT,15.0,100.0
3,7.46,120,50,70,41.67,16.67,50,0,0,0,0,0,5,False,65.0,Developing,50,50,Moderate_Gap,0,100,2,Moderate_Planning_Gap,25.0,99.98
2,9.34,120,41,79,34.17,20.5,59,0,0,0,0,0,6,False,60.5,Developing,59,41,Far_From_Eligible,0,100,4,Long_Term_Planning,14.75,100.0
4,6.87,120,70,50,58.33,17.5,30,2,4,1,1,0,5,False,50.0,Developing,30,70,Moderate_Gap,8,20,1,Approaching_OJT,30.0,100.0
5,8.48,120,95,25,79.17,19.0,5,0,0,0,0,0,7,False,87.5,Advanced,5,95,Near_Eligible,0,100,2,Moderate_Planning_Gap,2.5,100.0
2,7.16,120,28,92,23.33,14.0,72,4,2,0,0,0,5,False,38.0,Early,72,28,Far_From_Eligible,6,40,3,Long_Term_Planning,24.0,100.0
3,3.57,120,38,82,31.67,12.67,62,8,8,2,2,2,5,False,0.0,Developing,62,38,Far_From_Eligible,22,0,2,Moderate_Planning_Gap,31.0,99.97
6,6.52,120,107,13,89.17,17.83,0,2,1,1,0,0,7,False,79.5,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,100.0
7,4.44,120,79,41,65.83,11.29,21,5,8,3,2,1,8,False,12.5,Advanced,21,79,Moderate_Gap,19,0,1,Approaching_OJT,21.0,99.96
7,5.12,120,103,17,85.83,14.71,0,5,3,3,1,1,8,False,39.5,Near_Completion,0,100,Eligible,13,0,1,Approaching_OJT,0.0,100.0
5,8.04,120,93,27,77.5,18.6,7,1,1,0,0,0,6,False,81.5,Advanced,7,93,Near_Eligible,2,80,1,Approaching_OJT,7.0,100.0
3,7.92,120,59,61,49.17,19.67,41,0,0,1,0,0,6,False,63.5,Developing,41,59,Moderate_Gap,1,90,3,Long_Term_Planning,13.67,99.98
7,8.27,120,115,5,95.83,16.43,0,1,1,1,0,0,8,False,86.5,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,99.99
7,6.37,120,107,13,89.17,15.29,0,1,1,1,1,0,8,False,77.5,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,99.97
5,5.39,120,84,36,70.0,16.8,16,3,3,3,1,0,6,False,44.0,Advanced,16,84,Near_Eligible,10,0,1,Approaching_OJT,16.0,100.0
6,7.6,120,110,10,91.67,18.33,0,1,2,1,0,0,6,False,82.0,Near_Completion,0,100,Eligible,4,60,0,OJT_Ready_Stage,0.0,100.0
5,8.04,120,100,20,83.33,20.0,0,1,0,0,0,0,7,True,87.0,Near_Completion,0,100,Eligible,1,90,2,Moderate_Planning_Gap,0.0,100.0
4,5.18,120,61,59,50.83,15.25,39,4,5,3,2,1,5,False,12.5,Developing,39,61,Moderate_Gap,15,0,1,Approaching_OJT,39.0,100.0
4,6.83,120,66,54,55.0,16.5,34,3,1,2,0,0,5,False,50.0,Developing,34,66,Moderate_Gap,6,40,1,Approaching_OJT,34.0,100.0
2,6.09,120,42,78,35.0,21.0,58,2,3,1,1,0,6,False,38.0,Developing,58,42,Far_From_Eligible,7,30,4,Long_Term_Planning,14.5,100.0
4,5.4,120,65,55,54.17,16.25,35,3,5,2,2,1,6,False,23.5,Developing,35,65,Moderate_Gap,13,0,2,Moderate_Planning_Gap,17.5,100.0
4,7.41,120,82,38,68.33,20.5,18,1,1,1,0,0,6,False,70.0,Advanced,18,82,Near_Eligible,3,70,2,Moderate_Planning_Gap,9.0,100.0
4,7.98,120,71,49,59.17,17.75,29,0,1,1,0,0,5,False,67.5,Developing,29,71,Moderate_Gap,2,80,1,Approaching_OJT,29.0,100.0
6,7.56,120,109,11,90.83,18.17,0,0,2,0,0,0,7,True,90.5,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.98
5,5.96,120,71,49,59.17,14.2,29,5,6,2,1,1,7,False,23.5,Developing,29,71,Moderate_Gap,15,0,2,Moderate_Planning_Gap,14.5,100.0
7,6.04,120,111,9,92.5,15.86,0,3,4,2,0,0,8,False,66.5,Near_Completion,0,100,Eligible,9,10,1,Approaching_OJT,0.0,99.98
5,5.48,120,75,45,62.5,15.0,25,4,3,1,1,1,7,False,40.5,Advanced,25,75,Moderate_Gap,10,0,2,Moderate_Planning_Gap,12.5,100.0
3,6.7,120,40,80,33.33,13.33,60,3,5,2,0,0,5,False,29.0,Developing,60,40,Far_From_Eligible,10,0,2,Moderate_Planning_Gap,30.0,100.0
5,6.39,120,82,38,68.33,16.4,18,2,4,1,0,0,6,False,61.0,Advanced,18,82,Near_Eligible,7,30,1,Approaching_OJT,18.0,100.0
4,7.88,120,72,48,60.0,18.0,28,0,2,0,0,0,5,False,72.0,Advanced,28,72,Moderate_Gap,2,80,1,Approaching_OJT,28.0,100.0
4,6.28,120,71,49,59.17,17.75,29,1,4,0,1,0,5,False,59.5,Developing,29,71,Moderate_Gap,6,40,1,Approaching_OJT,29.0,100.0
4,5.8,120,62,58,51.67,15.5,38,3,4,1,2,0,5,False,38.0,Developing,38,62,Moderate_Gap,10,0,1,Approaching_OJT,38.0,100.0
5,4.79,120,62,58,51.67,12.4,38,7,6,2,3,1,7,False,3.0,Developing,38,62,Moderate_Gap,19,0,2,Moderate_Planning_Gap,19.0,100.0
7,5.54,120,94,26,78.33,13.43,6,3,5,3,2,0,8,False,40.0,Advanced,6,94,Near_Eligible,13,0,1,Approaching_OJT,6.0,99.99
4,6.45,120,73,47,60.83,18.25,27,2,3,1,1,0,6,False,53.5,Advanced,27,73,Moderate_Gap,7,30,2,Moderate_Planning_Gap,13.5,100.0
5,6.14,120,94,26,78.33,18.8,6,2,3,0,0,0,7,False,75.0,Advanced,6,94,Near_Eligible,5,50,2,Moderate_Planning_Gap,3.0,100.0
5,6.9,120,82,38,68.33,16.4,18,3,4,1,0,0,7,False,58.0,Advanced,18,82,Near_Eligible,8,20,2,Moderate_Planning_Gap,9.0,100.0
4,6.58,120,62,58,51.67,15.5,38,1,2,2,0,0,6,False,52.0,Developing,38,62,Moderate_Gap,5,50,2,Moderate_Planning_Gap,19.0,100.0
3,5.47,120,41,79,34.17,13.67,59,4,5,2,1,1,5,False,13.5,Developing,59,41,Far_From_Eligible,13,0,2,Moderate_Planning_Gap,29.5,99.98
4,9.78,120,81,39,67.5,20.25,19,0,0,0,0,0,5,False,80.5,Advanced,19,81,Near_Eligible,0,100,1,Approaching_OJT,19.0,100.0
5,5.58,120,75,45,62.5,15.0,25,4,4,3,1,1,6,False,26.5,Advanced,25,75,Moderate_Gap,13,0,1,Approaching_OJT,25.0,100.0
4,6.73,120,74,46,61.67,18.5,26,2,4,1,1,0,6,False,52.0,Advanced,26,74,Moderate_Gap,8,20,2,Moderate_Planning_Gap,13.0,100.0
3,6.11,120,51,69,42.5,17.0,49,2,4,1,1,0,6,False,40.5,Developing,49,51,Moderate_Gap,8,20,3,Long_Term_Planning,16.33,100.0
3,7.85,120,53,67,44.17,17.67,47,0,2,0,0,0,6,False,62.5,Developing,47,53,Moderate_Gap,2,80,3,Long_Term_Planning,15.67,99.98
3,8.83,120,64,56,53.33,21.33,36,0,0,0,0,0,5,False,72.0,Developing,36,64,Moderate_Gap,0,100,2,Moderate_Planning_Gap,18.0,100.0
5,8.4,120,97,23,80.83,19.4,3,1,0,1,0,0,7,False,79.5,Near_Completion,3,97,Near_Eligible,2,80,2,Moderate_Planning_Gap,1.5,100.0
5,7.87,120,88,32,73.33,17.6,12,1,2,0,0,0,6,False,77.0,Advanced,12,88,Near_Eligible,3,70,1,Approaching_OJT,12.0,100.0
5,4.91,120,70,50,58.33,14.0,30,7,7,2,2,2,6,False,2.0,Developing,30,70,Moderate_Gap,20,0,1,Approaching_OJT,30.0,100.0
2,6.05,120,38,82,31.67,19.0,62,2,2,2,0,0,5,False,37.0,Developing,62,38,Far_From_Eligible,6,40,3,Long_Term_Planning,20.67,100.0
2,7.13,120,46,74,38.33,23.0,54,0,1,0,0,0,5,False,61.0,Developing,54,46,Far_From_Eligible,1,90,3,Long_Term_Planning,18.0,100.0
7,6.29,120,106,14,88.33,15.14,0,3,3,1,1,0,8,False,67.0,Near_Completion,0,100,Eligible,8,20,1,Approaching_OJT,0.0,100.0
4,8.45,120,76,44,63.33,19.0,24,0,1,1,0,0,6,False,70.0,Advanced,24,76,Moderate_Gap,2,80,2,Moderate_Planning_Gap,12.0,100.0
5,8.33,120,96,24,80.0,19.2,4,0,1,0,0,0,7,False,86.0,Near_Completion,4,96,Near_Eligible,1,90,2,Moderate_Planning_Gap,2.0,100.0
3,7.97,120,64,56,53.33,21.33,36,1,1,1,0,0,6,False,61.0,Developing,36,64,Moderate_Gap,3,70,3,Long_Term_Planning,12.0,100.0
7,8.63,120,113,7,94.17,16.14,0,0,0,0,0,0,8,True,96.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
3,7.4,120,54,66,45.0,18.0,46,1,0,1,0,0,5,False,58.0,Developing,46,54,Moderate_Gap,2,80,2,Moderate_Planning_Gap,23.0,100.0
4,5.73,120,59,61,49.17,14.75,41,3,4,3,1,1,6,False,21.5,Developing,41,59,Moderate_Gap,12,0,2,Moderate_Planning_Gap,20.5,100.0
3,6.19,120,49,71,40.83,16.33,51,1,2,2,0,0,5,False,45.5,Developing,51,49,Far_From_Eligible,5,50,2,Moderate_Planning_Gap,25.5,100.0
5,7.82,120,92,28,76.67,18.4,8,0,2,0,0,0,6,False,82.0,Advanced,8,92,Near_Eligible,2,80,1,Approaching_OJT,8.0,100.0
3,8.66,120,60,60,50.0,20.0,40,0,0,0,0,0,5,False,70.0,Developing,40,60,Moderate_Gap,0,100,2,Moderate_Planning_Gap,20.0,100.0
3,6.62,120,43,77,35.83,14.33,57,3,4,2,0,0,6,False,32.5,Developing,57,43,Far_From_Eligible,9,10,3,Long_Term_Planning,19.0,100.0
7,6.44,120,110,10,91.67,15.71,0,3,1,1,0,0,8,False,78.0,Near_Completion,0,100,Eligible,5,50,1,Approaching_OJT,0.0,100.0
5,7.33,120,94,26,78.33,18.8,6,0,2,1,0,0,6,False,77.0,Advanced,6,94,Near_Eligible,3,70,1,Approaching_OJT,6.0,100.0
5,6.93,120,93,27,77.5,18.6,7,3,3,1,0,0,6,False,65.5,Advanced,7,93,Near_Eligible,7,30,1,Approaching_OJT,7.0,100.0
5,7.46,120,94,26,78.33,18.8,6,0,1,1,0,0,6,False,79.0,Advanced,6,94,Near_Eligible,2,80,1,Approaching_OJT,6.0,100.0
5,7.17,120,95,25,79.17,19.0,5,4,5,1,0,0,7,False,59.5,Advanced,5,95,Near_Eligible,10,0,2,Moderate_Planning_Gap,2.5,100.0
3,6.13,120,54,66,45.0,18.0,46,2,4,0,0,0,6,False,53.0,Developing,46,54,Moderate_Gap,6,40,3,Long_Term_Planning,15.33,100.0
2,6.45,120,35,85,29.17,17.5,65,3,2,0,1,0,5,False,39.5,Early,65,35,Far_From_Eligible,6,40,3,Long_Term_Planning,21.67,100.0
3,8.25,120,51,69,42.5,17.0,49,1,0,0,0,0,5,False,62.5,Developing,49,51,Moderate_Gap,1,90,2,Moderate_Planning_Gap,24.5,100.0
6,7.2,120,102,18,85.0,17.0,0,0,1,1,0,0,6,False,83.0,Near_Completion,0,100,Eligible,2,80,0,OJT_Ready_Stage,0.0,100.0
4,9.86,120,81,39,67.5,20.25,19,0,0,0,0,0,6,False,80.5,Advanced,19,81,Near_Eligible,0,100,2,Moderate_Planning_Gap,9.5,100.0
3,4.63,120,28,92,23.33,9.33,72,7,8,4,2,2,5,False,0.0,Early,72,28,Far_From_Eligible,23,0,2,Moderate_Planning_Gap,36.0,100.0
3,8.33,120,53,67,44.17,17.67,47,0,1,1,0,0,5,False,58.5,Developing,47,53,Moderate_Gap,2,80,2,Moderate_Planning_Gap,23.5,99.98
4,8.4,120,75,45,62.5,18.75,25,1,1,1,0,0,5,False,66.5,Advanced,25,75,Moderate_Gap,3,70,1,Approaching_OJT,25.0,100.0
3,5.86,120,38,82,31.67,12.67,62,5,4,3,2,1,5,False,0.0,Developing,62,38,Far_From_Eligible,15,0,2,Moderate_Planning_Gap,31.0,99.97
6,6.21,120,106,14,88.33,17.67,0,3,4,0,0,0,6,True,76.0,Near_Completion,0,100,Eligible,7,30,0,OJT_Ready_Stage,0.0,99.98
5,6.17,120,90,30,75.0,18.0,10,2,1,0,1,0,7,False,72.0,Advanced,10,90,Near_Eligible,4,60,2,Moderate_Planning_Gap,5.0,100.0
4,5.4,120,50,70,41.67,12.5,50,4,3,1,2,0,5,False,31.0,Developing,50,50,Moderate_Gap,10,0,1,Approaching_OJT,50.0,100.0
2,6.6,120,42,78,35.0,21.0,58,3,2,2,0,0,5,False,36.0,Developing,58,42,Far_From_Eligible,7,30,3,Long_Term_Planning,19.33,100.0
4,6.47,120,63,57,52.5,15.75,37,3,2,2,1,0,5,False,41.5,Developing,37,63,Moderate_Gap,8,20,1,Approaching_OJT,37.0,100.0
1,6.9,120,20,100,16.67,20.0,80,1,2,2,0,0,5,False,31.0,Early,80,20,Far_From_Eligible,5,50,4,Long_Term_Planning,20.0,100.0
4,6.8,120,63,57,52.5,15.75,37,2,4,0,0,0,6,False,57.5,Developing,37,63,Moderate_Gap,6,40,2,Moderate_Planning_Gap,18.5,100.0
1,7.58,120,21,99,17.5,21.0,79,0,1,1,0,0,6,False,42.5,Early,79,21,Far_From_Eligible,2,80,5,Long_Term_Planning,15.8,100.0
2,6.42,120,30,90,25.0,15.0,70,1,4,1,0,0,5,False,38.0,Early,70,30,Far_From_Eligible,6,40,3,Long_Term_Planning,23.33,100.0
4,8.77,120,73,47,60.83,18.25,27,0,0,0,0,0,6,False,76.5,Advanced,27,73,Moderate_Gap,0,100,2,Moderate_Planning_Gap,13.5,100.0
7,6.17,120,112,8,93.33,16.0,0,1,2,0,1,0,8,True,84.0,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,100.0
2,6.96,120,39,81,32.5,19.5,61,3,1,0,1,0,5,False,43.5,Developing,61,39,Far_From_Eligible,5,50,3,Long_Term_Planning,20.33,100.0
2,6.7,120,42,78,35.0,21.0,58,1,1,1,0,0,6,False,50.0,Developing,58,42,Far_From_Eligible,3,70,4,Long_Term_Planning,14.5,100.0
3,4.94,120,30,90,25.0,10.0,70,7,5,4,3,2,5,False,0.0,Early,70,30,Far_From_Eligible,21,0,2,Moderate_Planning_Gap,35.0,100.0
1,6.52,120,20,100,16.67,20.0,80,1,1,1,0,0,5,False,39.0,Early,80,20,Far_From_Eligible,3,70,4,Long_Term_Planning,20.0,100.0
4,6.29,120,65,55,54.17,16.25,35,2,4,1,0,0,5,False,52.5,Developing,35,65,Moderate_Gap,7,30,1,Approaching_OJT,35.0,100.0
5,5.35,120,80,40,66.67,16.0,20,4,6,3,1,1,7,False,25.0,Advanced,20,80,Near_Eligible,15,0,2,Moderate_Planning_Gap,10.0,100.0
3,6.03,120,56,64,46.67,18.67,44,2,3,0,0,0,5,False,56.0,Developing,44,56,Moderate_Gap,5,50,2,Moderate_Planning_Gap,22.0,99.98
2,6.59,120,36,84,30.0,18.0,64,1,1,2,0,0,6,False,41.0,Developing,64,36,Far_From_Eligible,4,60,4,Long_Term_Planning,16.0,100.0
6,6.06,120,92,28,76.67,15.33,8,1,2,0,1,0,6,False,74.0,Advanced,8,92,Near_Eligible,4,60,0,OJT_Ready_Stage,8.0,100.0
6,7.28,120,112,8,93.33,18.67,0,1,1,0,0,0,7,True,91.0,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.98
4,6.54,120,60,60,50.0,15.0,40,4,2,0,1,0,6,False,49.0,Developing,40,60,Moderate_Gap,7,30,2,Moderate_Planning_Gap,20.0,100.0
4,7.22,120,76,44,63.33,19.0,24,1,2,0,0,0,5,False,71.0,Advanced,24,76,Moderate_Gap,3,70,1,Approaching_OJT,24.0,100.0
3,6.47,120,57,63,47.5,19.0,43,1,1,2,0,0,6,False,51.5,Developing,43,57,Moderate_Gap,4,60,3,Long_Term_Planning,14.33,100.0
2,5.56,120,36,84,30.0,18.0,64,5,4,2,1,0,5,False,18.0,Developing,64,36,Far_From_Eligible,12,0,3,Long_Term_Planning,21.33,100.0
5,5.61,120,74,46,61.67,14.8,26,5,3,3,2,0,7,False,28.0,Advanced,26,74,Moderate_Gap,13,0,2,Moderate_Planning_Gap,13.0,100.0
1,7.74,120,19,101,15.83,19.0,81,1,1,0,0,0,6,False,44.5,Early,81,19,Far_From_Eligible,2,80,5,Long_Term_Planning,16.2,100.0
5,6.86,120,90,30,75.0,18.0,10,2,3,1,0,0,6,False,67.0,Advanced,10,90,Near_Eligible,6,40,1,Approaching_OJT,10.0,100.0
5,6.55,120,78,42,65.0,15.6,22,1,2,1,0,0,7,False,66.0,Advanced,22,78,Moderate_Gap,4,60,2,Moderate_Planning_Gap,11.0,100.0
4,5.77,120,66,54,55.0,16.5,34,5,5,1,2,0,6,False,32.0,Developing,34,66,Moderate_Gap,13,0,2,Moderate_Planning_Gap,17.0,100.0
3,5.16,120,43,77,35.83,14.33,57,3,5,3,2,0,5,False,14.5,Developing,57,43,Far_From_Eligible,13,0,2,Moderate_Planning_Gap,28.5,100.0
5,6.29,120,84,36,70.0,16.8,16,1,1,1,1,0,7,False,66.0,Advanced,16,84,Near_Eligible,4,60,2,Moderate_Planning_Gap,8.0,100.0
2,8.94,120,37,83,30.83,18.5,63,0,0,0,0,0,5,False,58.5,Developing,63,37,Far_From_Eligible,0,100,3,Long_Term_Planning,21.0,100.0
7,7.93,120,113,7,94.17,16.14,0,0,2,1,0,0,8,False,86.5,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,100.0
2,6.72,120,34,86,28.33,17.0,66,3,2,1,1,0,5,False,33.0,Early,66,34,Far_From_Eligible,7,30,3,Long_Term_Planning,22.0,100.0
1,7.32,120,21,99,17.5,21.0,79,0,2,0,0,0,5,False,46.5,Early,79,21,Far_From_Eligible,2,80,4,Long_Term_Planning,19.75,100.0
5,5.78,120,85,35,70.83,17.0,15,3,5,1,1,0,6,False,52.5,Advanced,15,85,Near_Eligible,10,0,1,Approaching_OJT,15.0,100.0
3,6.53,120,47,73,39.17,15.67,53,1,2,0,1,0,5,False,51.5,Developing,53,47,Far_From_Eligible,4,60,2,Moderate_Planning_Gap,26.5,99.98
5,7.02,120,96,24,80.0,19.2,4,1,1,1,0,0,6,False,77.0,Near_Completion,4,96,Near_Eligible,3,70,1,Approaching_OJT,4.0,100.0
6,6.82,120,97,23,80.83,16.17,3,1,1,2,1,0,6,False,66.5,Near_Completion,3,97,Near_Eligible,5,50,0,OJT_Ready_Stage,3.0,99.98
5,6.71,120,89,31,74.17,17.8,11,3,1,0,0,0,6,False,73.5,Advanced,11,89,Near_Eligible,4,60,1,Approaching_OJT,11.0,100.0
2,5.71,120,33,87,27.5,16.5,67,3,3,2,1,1,5,False,16.5,Early,67,33,Far_From_Eligible,10,0,3,Long_Term_Planning,22.33,100.0
4,6.0,120,66,54,55.0,16.5,34,3,3,0,1,0,5,False,53.0,Developing,34,66,Moderate_Gap,7,30,1,Approaching_OJT,34.0,100.0
5,5.19,120,78,42,65.0,15.6,22,4,6,1,1,0,6,False,44.0,Advanced,22,78,Moderate_Gap,12,0,1,Approaching_OJT,22.0,100.0
4,4.57,120,58,62,48.33,14.5,42,6,5,4,3,2,6,False,0.0,Developing,42,58,Moderate_Gap,20,0,2,Moderate_Planning_Gap,21.0,100.0
3,5.44,120,50,70,41.67,16.67,50,3,3,2,1,1,6,False,25.0,Developing,50,50,Moderate_Gap,10,0,3,Long_Term_Planning,16.67,99.98
7,9.06,120,117,3,97.5,16.71,0,0,0,0,0,0,8,True,98.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
5,3.74,120,63,57,52.5,12.6,37,5,6,4,3,2,6,False,0.0,Developing,37,63,Moderate_Gap,20,0,1,Approaching_OJT,37.0,100.0
3,7.3,120,54,66,45.0,18.0,46,1,2,0,0,0,5,False,60.0,Developing,46,54,Moderate_Gap,3,70,2,Moderate_Planning_Gap,23.0,100.0
5,7.45,120,97,23,80.83,19.4,3,1,2,1,0,0,6,False,75.5,Near_Completion,3,97,Near_Eligible,4,60,1,Approaching_OJT,3.0,100.0
4,5.02,120,63,57,52.5,15.75,37,4,6,1,2,0,5,False,31.5,Developing,37,63,Moderate_Gap,13,0,1,Approaching_OJT,37.0,100.0
4,8.19,120,79,41,65.83,19.75,21,1,0,0,0,0,6,False,76.5,Advanced,21,79,Moderate_Gap,1,90,2,Moderate_Planning_Gap,10.5,100.0
7,7.55,120,115,5,95.83,16.43,0,0,0,0,0,0,8,True,97.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,99.99
4,7.98,120,76,44,63.33,19.0,24,1,1,1,0,0,5,False,67.0,Advanced,24,76,Moderate_Gap,3,70,1,Approaching_OJT,24.0,100.0
3,6.84,120,48,72,40.0,16.0,52,1,2,1,0,0,5,False,51.0,Developing,52,48,Far_From_Eligible,4,60,2,Moderate_Planning_Gap,26.0,100.0
6,5.73,120,98,22,81.67,16.33,2,4,6,2,2,1,7,False,35.0,Near_Completion,2,98,Near_Eligible,15,0,1,Approaching_OJT,2.0,100.0
5,5.9,120,79,41,65.83,15.8,21,1,4,1,1,0,7,False,57.5,Advanced,21,79,Moderate_Gap,7,30,2,Moderate_Planning_Gap,10.5,100.0
2,5.51,120,27,93,22.5,13.5,73,4,6,3,1,0,6,False,6.5,Early,73,27,Far_From_Eligible,14,0,4,Long_Term_Planning,18.25,100.0
6,6.65,120,94,26,78.33,15.67,6,1,1,2,1,0,7,False,65.0,Advanced,6,94,Near_Eligible,5,50,1,Approaching_OJT,6.0,99.98
3,6.25,120,56,64,46.67,18.67,44,3,1,0,0,0,5,False,57.0,Developing,44,56,Moderate_Gap,4,60,2,Moderate_Planning_Gap,22.0,99.98
5,5.24,120,83,37,69.17,16.6,17,5,3,2,2,0,7,False,38.5,Advanced,17,83,Near_Eligible,12,0,2,Moderate_Planning_Gap,8.5,100.0
2,7.09,120,29,91,24.17,14.5,71,3,4,0,1,0,6,False,32.5,Early,71,29,Far_From_Eligible,8,20,4,Long_Term_Planning,17.75,100.0
